"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","claim_created_at","claim_name_in_native_language","claim_company_website","claim_company_phone","claim_point_of_contact","claim_point_of_contact_email","claim_office_name","claim_office_address","claim_office_country_code","claim_office_phone_number","claim_description","claim_certifications_standards_regulations","claim_affiliations","claim_minimum_order_quantity","claim_average_lead_time","claim_female_workers_percentage","claim_industry_sectors","claim_location_types","claim_other_location_type","claim_product_types","claim_processing_types","claim_parent_company","claim_number_of_workers","claim_opening_date","claim_closing_date","claim_estimated_annual_throughput_kg_year","claim_energy_coal_j","claim_energy_natural_gas_j","claim_energy_diesel_j","claim_energy_kerosene_j","claim_energy_biomass_j","claim_energy_charcoal_j","claim_energy_animal_waste_j","claim_energy_electricity_mwh","claim_energy_other_j","is_closed","accord_inspections_and_remediation_program.rsc_presence","accord_inspections_and_remediation_program.first_inspection_date","amfori_compliance_status.bsci_audit.expiration_date","amfori_compliance_status.bsci_audit.submission_date","amfori_compliance_status.bepi_audit.expiration_date","amfori_compliance_status.bepi_audit.submission_date","amfori_compliance_status.environmental_risk_assessment.completion_date","amfori_compliance_status.environmental_risk_assessment.expiration_date","climate_trace_emissions.estimated_emissions","climate_trace_emissions.estimated_annual_throughput","climate_trace_emissions.emissions_model","estimated_emissions","labor_solutions_grievance_mechanism.wovo_active","labor_solutions_grievance_mechanism.wovo_active_date","labor_solutions_grievance_mechanism.thematic_coverage","labor_solutions_grievance_mechanism.mechanism_type_ownership","labor_solutions_grievance_mechanism.access_modality","labor_solutions_grievance_mechanism.coverage","rsc_grievance_mechanism.status","rsc_grievance_mechanism.thematic_coverage","rsc_grievance_mechanism.mechanism_type_ownership","rsc_grievance_mechanism.access_modality","rsc_grievance_mechanism.coverage","slcp_assessment.most_recent_assessment_status","slcp_assessment.most_recent_assessment_date","slcp_assessment.assessment_platform","slcp_assessment.verifier_body","slcp_assessment.slcp_facility_id","ulula_grievance_mechanism.status","ulula_grievance_mechanism.start_date","ulula_grievance_mechanism.end_date","ulula_grievance_mechanism.thematic_coverage","ulula_grievance_mechanism.mechanism_type_ownership","ulula_grievance_mechanism.access_modality","ulula_grievance_mechanism.coverage","worldly_assessment_data.fem_assessment.last_date","worldly_assessment_data.fem_assessment.reporting_year","worldly_assessment_data.fem_assessment.verification_status","wrap_certification.certification_status","wrap_certification.issue_date","wrap_certification.expiration_date","mit_living_wage.county_link","mit_living_wage.county_link_text","wage_indicator.living_wage_link_national","wage_indicator.living_wage_link_national_text","wage_indicator.minimum_wage_link_english","wage_indicator.minimum_wage_link_english_text","wage_indicator.minimum_wage_link_national","wage_indicator.minimum_wage_link_national_text"
"CN2025129NRJ87M","2025-05-07","Xinjiang Yeheyuan Supply Chain Management Co., Ltd.","No. 21, 13th Floor, Sichuan-Yu Building, Headquarters Economic Zone, Shenka Avenue, Kashgar Economic Development Zone, Kashgar Region, Xinjiang","CN","China",39.448723,76.07253399999999,"Wholesale Trade","C4ADS [Public List] (C4ADS Production Locations List May 2025)","","Xinjiang Yeheyuan Fruit Industry Co., Ltd.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2025129PPF94E","2025-05-07","Zhejiang Tianding Supply Chain Co., Ltd.","Room 1108, Building 1, No. 199, Tai&#39;an Road, Changhe Street, Binjiang District, Hangzhou City, Zhejiang Province","CN","China",30.20914999999999,120.20929,"Unspecified","C4ADS [Public List] (C4ADS Production Locations List May 2025)","","Xinjiang Western Resources Logistics Co., Ltd.","","","","Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2026071MVJDCX","2026-03-09","NINGBO LEFENG SUPPLY CHAIN CO., LTD.","Room 12A1 No 299 Lingyun Road Ningbo City 315100 Zhejiang Sheng China 315100","CN","China",29.88143,121.64997,"Unspecified","MANGO (MANGO 2025 Factory List)|A Brand / Retailer","","","Raw Material Processing or Production, Ginning, Spinning, Twisting/Texturizing Facility","","Ginning|Spinning|Raw Material Processing or Production|Twisting Texturizing Facility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2026092QJQD4Q","2026-04-02","Guizhou Longwei Supply Chain Co., Ltd.","Zone A Beicheng Industrial Parks, Yushui Street, Economic Development Zone, Dejiang County, Tongren City, Guizhou Province, China","CN","China",28.2640799,108.11987,"Unspecified","Worldly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"DE20190834P79AM","2019-03-24","Hanes Global Supply Chain Germany GmbH","Chonlinder Stasse 1-11,86956 SCHONGAU","DE","Germany",47.8161231,10.8927015,"Apparel","Hanesbrand Inc. [Public List] (Hanes Group Self-owned)|Worldly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.de/lohn-gehalt/existenzsichernde-lohne","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/germany","View Minimum Wage in English","https://wageindicator.de/lohn-gehalt/mindestloehne","View Minimum Wage in national language"
"DE202230089VGV9","2022-10-26","Arvato Supply Chain Solutions Se","Reinhard Mohn Strasse 27, Gutersloh, Germany","DE","Germany",51.8817014,8.440115,"Unspecified","Social & Labor Convergence Program (SLCP)|Social & Labor Convergence Program (SLCP)|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|Social & Labor Convergence Program (SLCP) (Social & Labor Convergence Program List 2025)|A Civil Society Organization|The Walt Disney Company (The Walt Disney Company Facility List 2024)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","Verification Finalized|Verification in Progress","2026-02-05|2026-02-05","Worldly (FFC)|Worldly (FFC)","International Compliance Group|International Compliance Group","FA107252|FA107252","","","","","","","","","","","","","","","","https://wageindicator.de/lohn-gehalt/existenzsichernde-lohne","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/germany","View Minimum Wage in English","https://wageindicator.de/lohn-gehalt/mindestloehne","View Minimum Wage in national language"
"DE2023185H3SR58","2023-07-04","DBI Supply Chain Germany GmbH","Schönlinder Str. 1-11, 86956 Schongau, Bayern","DE","Germany",47.81917,10.88439,"Unspecified","amfori|An Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","2024-02-23","2022-02-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.de/lohn-gehalt/existenzsichernde-lohne","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/germany","View Minimum Wage in English","https://wageindicator.de/lohn-gehalt/mindestloehne","View Minimum Wage in national language"
"DE2024030PMQQM0","2024-01-30","Hoffmann Supply Chain GmbH (HSC)","Poststraße 15","DE","Germany",49.4191507,11.1393653,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.de/lohn-gehalt/existenzsichernde-lohne","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/germany","View Minimum Wage in English","https://wageindicator.de/lohn-gehalt/mindestloehne","View Minimum Wage in national language"
"DO2026099TY8PCH","2026-04-01","Hanes Supply Chain Holdings Switzerland San Isidro","Autopista San Isidro KM18, Santo Domingo, Distrito Nacional, 21428","DO","Dominican Republic",18.4897913,-69.8238605,"Unspecified","Worldwide Responsible Accredited Production (WRAP) (WRAP's Facility List April 2026)|Worldwide Responsible Accredited Production (WRAP)|Worldwide Responsible Accredited Production (WRAP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","active|active","2025-11-14|2025-11-14","2026-11-14|2026-11-14","","","https://tusalario.org/republicadominicana/salario/salarios-vitales","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/dominican-republic","View Minimum Wage in English","https://tusalario.org/republicadominicana/salario/salario-minimo","View Minimum Wage in national language"
"DO2026099ZCK07M","2026-04-01","Hanes Supply Chain Holding Switzerland-Las Americas","Autopista Las Americas Km. 22, Santo Domingo, Distrito Nacional","DO","Dominican Republic",18.4577303,-69.70866819999999,"Unspecified","Worldwide Responsible Accredited Production (WRAP) (WRAP's Facility List April 2026)|Worldwide Responsible Accredited Production (WRAP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","active","2025-11-17","2026-11-17","","","https://tusalario.org/republicadominicana/salario/salarios-vitales","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/dominican-republic","View Minimum Wage in English","https://tusalario.org/republicadominicana/salario/salario-minimo","View Minimum Wage in national language"
"FR202230006PFV7","2022-10-26","XPO Supply Chain Poupry","Zne Interdépartementale D'Artenay Poupry, Poupry, France","FR","France",48.1003143,1.8360294,"Unspecified","A Brand / Retailer|A Brand / Retailer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
"FR2024260Y81Q39","2024-09-15","ENTREPOT LA COURNEUVE Entrepôt Carrefour Supply Chain","53 RUE DE VERDUN, 93120 La Courneuve","FR","France",48.9312604,2.4123543,"Storage","Ecocert [Public List] (Ecocert - September 2024 Production Locations List)","","","Handler","","Handler"," Logistics| Warehouse ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
"FR20243262H1ME1","2024-11-21","CARREFOUR SUPPLY CHAIN","CHE DES 50 ARPENTS, 91180 Saint-Germain-les-Arpajon, Essonne, Ile-de-France","FR","France",48.5927079,2.2801003,"Food & Beverage","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
"FR202432698ZHW8","2024-11-21","CARREFOUR SUPPLY CHAIN","18 RTE DE LA CHARITE, 18390 Saint-Germain-du-Puy, Cher, Centre-Loire Valley","FR","France",47.101946,2.52513,"Food & Beverage","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
"FR2024326AP3Z9P","2024-11-21","CARREFOUR SUPPLY CHAIN","ZONE INDUSTRIELLE RUE DU POIRIER ZI, 14650 Carpiquet, Calvados, Normandy","FR","France",49.1938009,-0.4515496,"Food & Beverage","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
"FR2024326B9DY4E","2024-11-21","Carrefour Supply Chain","ZA du Monnet 20 rue du champ de verger ZAC du Monnet, 72700 Allonnes, Sarthe, Pays de la Loire","FR","France",47.946903,0.150401,"Food & Beverage","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
"FR2024326BWHTDA","2024-11-21","GXO LOGISTICS OUEST FRANCE - XPO SUPPLY CHAIN OUEST FRANCE","LES BARABAS, 27520 Grand-Bourgtheroulde, Eure, Normandy","FR","France",49.3127141,0.8332089,"Food & Beverage","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://votresalaire.fr/salaire/salaires-minimums-vitaux","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/france","View Minimum Wage in English","https://votresalaire.fr/salaire/salaireminimum","View Minimum Wage in national language"
